Move_1_P1,Move_2_P2,Move_3_P1,Move_4_P2,Move_5_P1,Move_6_P2,Move_7_P1,Move_8_P2,Move_9_P1,Move_10_P2,Area_P1,Area_P2
1325,4036,9622,419,1462,2652,8389,9013,2566,7243,51.89,47.97
4316,4750,7749,6567,5063,4617,3554,9591,3864,7940,54.25,45.36
5307,4806,970,2978,4138,9112,4983,6338,85,4967,47.74,51.21
3411,1743,7285,4522,6094,9468,3853,2682,8482,8112,38.82,60.73
6694,3606,3822,3600,3834,1379,701,114,7508,1640,65.74,34.07
8264,4410,8420,8096,2531,9324,8545,9542,8850,1034,48.02,51.559999999999995
9473,2815,7778,1110,1895,1498,2552,8213,4760,4777,51.21,48.59
3153,9941,5549,492,2269,6851,8263,5413,9200,445,53.239999999999995,46.58
1275,9559,938,3173,3204,7781,6559,4867,71,6506,44.4,55.16
6421,7738,5469,749,2025,6432,4591,1159,1653,8678,57.010000000000005,42.85
150,2082,6284,918,3507,6026,1028,8286,4991,8765,35.75,64.07000000000001
9922,1665,5273,1390,7824,9682,3424,5733,623,5176,48.59,51.04
7532,2936,8467,4626,9760,4862,5956,1268,4479,5035,50.17,49.71
5469,3841,2820,6574,1472,3858,2002,2345,2655,389,40.6,59.089999999999996
7183,3512,5812,1749,2528,1930,9705,4321,494,5534,54.71,45.03
8524,2012,1902,6497,29,1379,2124,4413,389,6716,38.11,61.46
1520,6691,4971,3673,7654,1716,8300,9887,8558,9323,46.02,53.620000000000005
1521,6216,280,4296,8325,2100,7795,5546,5897,3712,55.120000000000005,44.66
7275,5380,9274,4542,8438,4687,7453,7118,6285,2299,29.880000000000003,69.98
3446,1865,6865,8260,694,996,5732,3324,4036,6003,39.82,59.85
5071,9268,9407,2658,7331,9072,4370,9418,1795,4332,42.18,57.63
9939,3109,6976,6537,8195,5813,6108,9211,4049,7655,59.489999999999995,40.19
2916,7685,972,1896,2874,6968,8262,8687,8530,7493,73.13,26.72
573,9485,9672,9094,4678,355,6981,9709,8007,7105,53.22,46.63
6750,3440,8554,9999,4412,7780,240,1203,3009,1333,53.59,45.61
2093,6768,2526,9886,9810,673,6387,3677,7212,942,52.669999999999995,46.550000000000004
3481,8612,4702,7178,2807,4726,629,1141,115,4110,34.300000000000004,65.36999999999999
5143,4079,8136,6245,563,7441,9852,796,3568,8380,62.22,37.57
7698,2932,4415,3069,1392,450,439,2413,9933,4817,48.96,50.74999999999999
4817,1176,1312,9440,4214,4583,5919,9551,8876,5356,45.33,54.459999999999994
868,5514,5825,3632,8347,6248,5364,4456,3527,7001,70.39999999999999,29.189999999999998
4289,1218,2439,892,2805,6633,2821,2,530,8261,42.68,57.120000000000005
4354,9738,4422,6175,4759,5132,4451,8859,374,9928,52.339999999999996,47.5
3091,9099,6640,1153,1331,3745,2144,3793,3136,8651,52.86,47.02
9483,8591,4346,6311,6754,3645,2321,2309,8476,3569,38.97,60.4
1152,2516,1914,4139,1321,6809,188,6133,9345,9011,55.02,44.74
1707,1433,9043,4376,9861,5529,287,7228,1980,5943,39.739999999999995,60.050000000000004
4091,4225,3906,3215,3180,444,8035,8400,3966,793,59.050000000000004,40.8
4556,8881,5428,4409,8915,108,4298,6255,7170,5185,56.330000000000005,43.41
3345,2841,7139,1741,6619,2719,1652,9891,8657,2144,69.74000000000001,30.099999999999998
532,5057,1329,350,2992,5437,3100,5406,177,8159,34.36,65.44
1432,1647,81,2891,5687,7199,273,2744,853,7904,40.07,59.68
4960,2323,8717,4205,1016,7943,1393,3799,7837,478,47.24,52.49
8046,2806,1209,9898,5332,7037,503,8140,9909,9121,64.59,35.17
1538,5003,2868,6828,4817,1664,6277,2281,6570,5220,54.37,45.29
333,8951,9817,6895,1242,1161,2209,860,477,7374,50.74999999999999,49.1
3229,6177,1253,2795,4602,6130,4592,2178,9336,2127,42.14,57.57
246,3676,2289,6657,3896,470,2906,9955,3956,2768,49.13,50.55
4841,1358,5317,2722,1508,208,3751,6525,9590,457,51.449999999999996,48.309999999999995
2819,9582,4393,529,1156,8713,5222,6445,8654,2676,49.16,50.41
7077,456,2840,689,1590,8641,1522,3887,6903,4179,61.42999999999999,38.22
1154,8222,4199,1649,5860,866,7668,4466,9047,1914,40.82,58.52
8989,1883,174,2264,6410,7272,3479,5298,8915,3033,40.42,59.099999999999994
8919,6306,2230,882,5442,30,5477,6584,8320,673,54.25,45.06
8928,1498,1953,4215,2124,4730,1627,5504,6402,4074,47.48,52.09
3796,670,231,5960,9405,7567,5853,1049,5641,813,46.160000000000004,53.5
7608,7791,2855,3366,2904,5322,6944,7695,5571,264,58.19,41.56
8324,1162,2736,184,6934,410,2804,6144,1092,6265,49.13,50.61
2628,4185,5616,5688,1302,8108,3172,8895,9629,3590,64.07000000000001,35.699999999999996
3920,6762,3612,8821,9746,6750,5208,605,5060,8902,57.989999999999995,41.85
7291,4228,1113,3119,3532,8248,972,44,8761,6064,47.199999999999996,52.64
8305,7055,7315,4837,3596,6844,9671,215,1701,9442,51.76,48.089999999999996
1363,1681,190,256,7234,5588,4796,8792,3584,5426,42.32,57.220000000000006
764,4992,3002,7870,8054,3879,7044,7440,3108,7458,48.83,50.68
1622,2000,6464,2790,9030,3941,5873,1845,9249,8380,44.58,55.21
3941,1165,3266,9891,6064,8423,3872,8001,2186,5128,49.26,50.59
5727,1365,754,6249,5046,5592,5672,3688,7549,8432,58.06,41.78
7222,989,8681,9753,5006,4128,8288,418,7164,9785,46.53,53.300000000000004
2112,8615,303,4115,4639,4798,8605,2556,1582,9762,38.940000000000005,60.36
7903,1316,7891,8479,4216,6543,1170,7800,6105,9263,55.96,43.62
4773,140,5162,9499,6858,3975,5580,362,9478,5504,40.89,58.919999999999995
885,3069,120,436,1309,5717,8443,1868,9858,7041,39.09,60.64000000000001
7207,5924,1457,6559,8359,3787,8709,4170,7965,376,48.5,51.1
7614,6670,8173,4102,5937,684,2947,7600,8405,8871,49.99,49.61
1229,2486,441,906,457,8359,4329,9883,5193,9479,52.900000000000006,46.77
6780,4528,9384,8218,8853,4296,8223,6506,9084,499,34.77,65.08
5874,9869,1576,4641,534,1815,494,8245,4204,5369,45.01,54.559999999999995
6018,3594,624,9475,3202,8984,4043,3522,1021,6894,54.400000000000006,45.45
3118,2290,7660,7685,9114,6309,5171,2641,7230,6685,50.86000000000001,48.980000000000004
7963,1954,5721,8665,4349,5802,7834,8955,4066,7605,53.300000000000004,46.550000000000004
4390,6116,4015,5963,9702,6457,5125,7960,7583,4217,60.78,38.56
4899,3427,2830,8478,8942,3612,8770,3393,8431,2054,42.809999999999995,56.89999999999999
8623,4412,9178,5482,3598,402,5888,2772,8509,1840,42.059999999999995,57.720000000000006
8498,6195,8240,3188,8834,7686,1681,2667,8872,8154,43.37,56.38999999999999
582,3295,3549,8258,8404,7531,8762,5190,9233,1657,51.35999999999999,48.33
9417,1451,6675,5857,413,3073,9779,5065,9980,6518,39.7,60.08
6077,5761,6328,5351,7685,7443,4080,2059,3321,8079,55.00000000000001,44.73
1798,8915,3700,8210,5859,9044,4382,5490,978,5901,60.49,39.410000000000004
5177,836,2840,7040,9727,2777,8663,4023,8160,905,46.760000000000005,52.54
2454,2408,3411,8524,6712,4345,8565,5475,6400,185,44.42,55.120000000000005
287,6017,9737,6620,4213,4682,2844,1541,7387,770,52.54,47.22
520,7103,312,1373,4898,1043,5046,4615,5160,669,54.17999999999999,45.67
6878,6706,9703,8989,4989,2241,9024,4336,4781,6212,44.330000000000005,55.53
2723,8526,7231,1626,4053,6682,3768,3283,6443,6488,44.24,55.410000000000004
3521,3582,1855,6091,688,4293,1137,5508,3743,3754,39.72,60.17
154,8339,229,6542,469,9644,7098,6701,7734,1020,47.12,52.690000000000005
8744,9582,7058,494,2811,5856,7383,8243,1699,915,45.440000000000005,54.25
7231,8796,8838,6073,646,7555,7371,9855,879,7390,69.01,30.84
553,1281,1273,9573,5009,8573,2747,4124,7496,5161,44.74,54.64
1541,1367,9819,5305,5935,2336,7241,4070,7969,1977,49.370000000000005,50.42
2793,3697,2453,3928,4353,7451,7794,830,4757,1970,33.14,66.71000000000001
4094,490,3094,9402,402,2440,8846,4096,1486,3867,47.99,51.22
5142,8058,4875,9661,5482,2365,1429,9750,2948,2532,51.05,48.69
306,9307,2533,6655,5932,5712,5379,8658,3512,2610,60.699999999999996,38.879999999999995
5514,8780,7708,5101,7924,3002,8590,974,1235,1901,54.06999999999999,45.61
1626,5917,5578,3397,6684,1523,337,9200,1955,2739,45.85,53.66
2573,8897,8641,9546,1762,446,8063,6481,9760,9972,59.95,39.83
9223,587,881,1672,5035,5010,3199,4762,7272,4035,49.69,49.91
4913,2066,1302,2683,5562,3331,6552,9228,9517,8800,52.0,47.77
5187,708,8691,3680,2647,8148,9076,4498,9385,2882,40.69,59.150000000000006
1747,3435,2067,8981,5395,6893,6623,4145,8744,2182,52.059999999999995,47.75
8914,3841,2754,5280,9558,831,9544,7285,1805,4200,46.44,53.37
2944,4877,957,1547,8463,7580,1413,2267,9603,1315,56.06,43.75
3600,9769,5563,5993,1687,5779,977,5939,3803,7160,47.58,52.22
5429,4234,9574,4583,8001,2353,6586,202,2167,2352,60.809999999999995,38.9
6623,5277,8404,610,4330,4113,5112,2418,8637,5302,39.65,60.18
559,4364,9403,98,6286,1792,5730,9026,6514,6671,56.699999999999996,43.18
9,5607,4931,7436,8802,6790,5281,922,1975,2454,42.17,57.53
9234,1567,8760,2694,2238,9972,6626,330,6736,9423,51.66,47.89
8508,9624,5632,191,9242,514,8038,4654,1704,9135,44.86,54.89000000000001
1761,8424,2379,3742,3120,4301,8402,4946,5290,483,54.94,44.56
1614,8044,8001,1875,5146,4912,2937,6913,2089,7557,45.769999999999996,54.04
8047,8545,6368,4590,8963,3710,1922,7249,2915,1186,44.72,54.97
4853,4373,3474,2996,8381,5204,823,3575,1913,3914,60.91,38.76
7850,977,3388,6795,630,3983,3364,3958,6823,5717,52.99,46.650000000000006
5711,7801,5773,3577,7695,5881,4296,4839,9667,1146,41.29,58.51
4046,6026,6703,5638,9594,7932,8363,1159,9176,5692,41.67,57.720000000000006
1611,4134,972,4048,2681,910,8171,3189,3416,7016,49.59,49.88
6471,4020,1767,3058,9809,225,9447,4682,9817,9352,44.34,55.45
3057,9068,9574,5121,4892,2568,6143,993,9420,5594,48.8,50.94
7474,3715,8589,1830,3798,5981,5266,9062,5937,9990,52.65,46.77
4414,7821,3532,6177,3465,9441,2684,5767,7773,3671,62.6,37.12
4083,5303,7811,9402,2781,4187,4667,8918,8635,7317,59.85,39.989999999999995
2988,4653,8059,122,3474,9250,1792,7764,5679,9515,34.160000000000004,65.60000000000001
5119,9700,6008,2849,1555,6027,8953,7179,1807,6880,50.86000000000001,48.99
3397,1988,3745,2140,2875,294,9366,3796,2174,6617,45.440000000000005,54.13
8931,3059,2191,9146,9435,3214,35,2667,2876,2700,43.07,56.769999999999996
6437,4335,758,5814,5125,8281,9409,2682,8408,543,34.38,65.38000000000001
8184,4691,6330,2611,8295,8944,7460,6446,6334,1932,33.31,66.46
141,9093,4017,9285,4528,5082,4136,8619,7719,2215,43.53,56.32
6021,1507,4955,2724,6586,1764,7073,1650,1346,2660,64.99000000000001,34.83
575,2871,9868,9677,3618,4623,5475,7249,9182,1680,47.56,52.1
9731,6572,4961,4133,5815,9893,7580,5291,1831,9261,62.51,37.269999999999996
5146,7087,9959,4681,9,6268,1722,1707,3350,6108,46.53,53.33
5562,7830,5231,4582,1190,4744,459,9525,312,903,51.300000000000004,48.18
917,2163,4972,3196,8498,8053,3269,6507,1921,4464,37.68,62.13999999999999
7994,6094,2979,6460,1087,9822,4158,6673,7177,9439,61.72,38.17
7543,5503,9476,4500,5448,1496,9026,5162,8548,8124,40.29,59.61
1594,1660,7320,994,9357,1990,7383,9992,7138,8297,56.36,43.29
365,3321,6552,2598,4438,2661,3082,3536,5245,5926,50.28,49.58
2182,9291,4366,5114,6000,2193,8440,9499,5727,3637,54.379999999999995,45.43
7479,9239,7412,7952,7498,8659,6630,375,4158,5641,55.36,44.440000000000005
5355,7318,6110,533,8346,3631,9028,6014,7923,1569,49.5,50.339999999999996
8107,6105,1834,1107,733,4229,2003,3225,8930,9291,49.14,50.7
925,9767,1339,2750,9588,9356,8293,8057,2988,6236,45.39,54.459999999999994
5370,1565,2003,3054,9018,1352,2421,8636,8394,8867,53.839999999999996,45.98
7241,2210,5581,5661,1557,6421,6990,4822,2705,478,51.03,48.5
2157,6899,1847,2902,9704,6364,372,834,7988,4865,44.440000000000005,55.08
848,2947,5220,533,229,1740,1605,8541,1794,1222,45.18,54.63
9981,9152,9037,1564,6932,3389,5745,3215,1842,6938,49.7,49.94
5054,2814,838,4143,5425,3414,6720,896,3382,1438,70.49,28.83
467,6885,163,3512,1213,1101,1678,5362,9371,8794,42.699999999999996,57.19
8358,7182,5264,5308,9793,7459,2943,2547,3923,6453,47.68,51.690000000000005
3848,5088,5971,3766,6718,8087,1174,9393,7897,15,64.58,35.24
7538,6727,8394,9245,1630,7156,9715,6510,8403,1635,37.730000000000004,62.08
8567,9472,1629,8892,5791,1578,3813,4868,1620,1260,60.589999999999996,39.24
9738,6081,2436,5303,9685,9481,2626,5586,7954,4405,56.720000000000006,43.03
5617,1466,9141,5037,3657,7335,5050,9587,8819,3794,46.83,52.86
3717,7286,2268,1028,7664,1597,3811,3742,1677,6663,51.93,47.92
6371,9518,7791,3053,8856,3570,2403,5293,5875,6480,44.13,55.65
734,2001,4136,9257,9704,6205,419,5899,7156,1291,48.17,51.62
8177,1558,9306,6508,9766,6549,98,3088,8780,628,28.74,71.03
2944,234,9066,8324,8,3284,796,1392,5478,4562,49.66,50.05
3582,3861,5034,2667,8952,5172,664,7430,9330,7392,60.85,38.84
1933,1614,4230,6029,6657,5068,6215,7096,1129,7737,42.88,56.87
9949,249,6231,5799,3295,3386,6257,8438,5125,4904,41.29,58.3
1514,8514,364,9730,2574,8289,7277,753,6735,5571,58.19,41.5
3775,127,2792,9583,8863,1894,3468,9396,9019,8543,53.05,46.81
1827,8688,1037,982,6780,7515,3007,5210,8053,5346,46.17,53.690000000000005
5624,1263,9028,4175,7125,1826,8477,8889,6939,4034,41.160000000000004,58.540000000000006
214,2536,8403,1090,3485,7522,7661,1110,1661,576,54.83,44.99
9352,4573,8377,2683,2733,7405,4238,2600,8392,7787,46.800000000000004,53.03
858,1083,6590,1297,5157,3753,9306,1281,3987,3478,68.96,30.819999999999997
9483,5197,3076,1159,897,4985,4481,8478,8835,3343,43.169999999999995,56.699999999999996
2723,5340,714,8940,677,7758,3131,4408,8321,8264,50.260000000000005,49.559999999999995
9005,1780,3892,206,3519,1322,1203,6310,9427,8143,40.589999999999996,59.28
7850,6833,8312,8616,4859,2722,3806,9711,8893,2355,51.1,48.76
3199,9474,2376,7091,1044,905,2208,4437,2465,4356,35.75,64.02
6112,9115,7569,2065,8680,703,4230,3212,9903,1249,49.54,50.260000000000005
759,7055,3645,1158,926,9709,3914,5691,4463,5503,42.35,57.45
7979,7988,3243,4154,8974,9239,4279,5607,893,3569,48.36,51.32
4951,6290,4967,3589,8634,783,9528,9543,9029,5508,39.410000000000004,60.209999999999994
5730,7398,6050,4003,4625,8403,6295,9494,6315,1987,52.239999999999995,47.57
8731,4892,5448,633,9287,1506,8115,2501,2587,8351,57.53,42.230000000000004
4404,8192,3189,3652,911,3985,7826,3332,2387,3568,49.220000000000006,50.56
2120,2657,5276,4570,4039,5138,4538,874,8502,6349,51.28,48.07
9781,9810,4989,7336,5326,9419,8714,6556,7763,1480,60.23,39.47
4232,4707,147,7342,6654,8132,129,3262,9264,1907,44.440000000000005,55.269999999999996
2451,7266,7968,967,7982,812,6486,7333,1473,6909,49.09,50.760000000000005
9143,7848,1224,1928,9230,1738,3369,4548,3544,8394,52.1,47.31
7645,5971,2579,1966,829,2375,8779,4361,9704,9718,62.629999999999995,36.53
7618,4401,1302,7224,9890,979,2127,4614,9396,6100,47.980000000000004,51.73
2228,4660,5915,7734,7168,5208,9357,1634,2426,8368,35.17,63.63999999999999
6590,5122,9634,5609,5831,162,5294,1783,3069,1891,58.199999999999996,41.64
8547,9664,7613,8227,6590,9335,4613,1003,3383,5662,59.24,40.5
9547,1754,6159,1873,4483,2364,6018,3431,9594,9811,54.04,45.839999999999996
2417,1254,508,108,5596,2356,1148,8925,1742,5383,33.879999999999995,65.69
2048,1337,3475,7041,5700,2676,3314,5852,7882,5073,48.85,50.88
4389,3507,719,1272,7083,5125,8626,7233,5591,802,50.339999999999996,49.47
174,512,7333,5542,3239,9920,9319,86,9134,7157,46.150000000000006,53.26
3225,1221,6825,9883,6594,3922,7472,5190,9820,2098,50.239999999999995,49.38
7560,8599,5470,7636,8574,1808,3159,4549,7657,6637,47.699999999999996,52.080000000000005
2242,5601,8010,6867,549,3541,9617,4314,1931,8724,35.76,64.07000000000001
8424,8441,4985,6106,5813,8929,5445,520,4397,8511,59.440000000000005,40.22
7850,8451,9592,4029,9980,8084,8725,189,7292,3806,37.53,62.09
9774,5964,1237,516,5061,6958,1856,6343,4638,4915,49.2,50.370000000000005
4278,8824,7951,5267,783,1622,3349,2970,3923,8474,48.97,50.760000000000005
8541,3356,7065,9147,298,4514,1038,9394,6315,579,52.96999999999999,46.67
4939,3751,4033,1511,3000,9756,4772,7472,1232,8817,48.730000000000004,50.970000000000006
468,4029,8098,3735,11,8365,7747,7458,9439,8396,52.44,47.03
466,6201,883,1118,7048,6621,5576,9263,1762,8609,50.89,48.980000000000004
3444,745,3232,2449,5584,1190,7288,7128,355,3082,49.02,50.78
2377,7041,1333,5303,2510,7432,8529,5959,2220,3740,48.53,51.13999999999999
1265,9275,8017,8905,7295,9340,7720,7132,6292,6987,54.94,44.45
6725,736,8776,5583,6801,7050,6244,2241,8995,1792,39.989999999999995,59.830000000000005
8983,3299,9161,8142,2427,2412,617,1440,5691,2730,31.830000000000002,67.81
705,2125,8900,5892,8153,6996,3994,8063,4974,1055,50.519999999999996,49.309999999999995
6329,724,9367,5960,2184,4889,560,4573,5487,6383,58.78,41.010000000000005
2075,1769,2459,3773,8006,4161,8455,2784,9183,2795,69.19999999999999,30.669999999999998
4987,2565,8359,8692,9932,8925,6844,8153,4485,3870,40.27,59.43000000000001
778,461,9201,8111,2077,4116,8667,3097,6376,7893,40.14,59.34
2851,6622,3164,2357,5643,780,1136,2000,7366,5304,57.75,42.05
3767,8674,4128,9915,922,2658,9864,4563,4201,9873,49.11,50.49
5105,9667,3574,4100,2560,3856,5670,9433,3242,5751,56.779999999999994,43.059999999999995
8907,6351,267,9176,2748,3130,4910,1543,5047,6463,46.21,53.580000000000005
9899,5747,8186,4674,711,9568,8147,7780,4947,3797,54.56999999999999,43.919999999999995
4650,1210,6173,9452,8103,7780,6812,4403,6132,5904,59.660000000000004,40.2
4554,9975,8384,4495,6040,1024,5747,2356,8955,3032,49.36,50.42
5545,4353,7564,7553,6250,6381,943,3297,7274,4231,36.35,63.370000000000005
6864,2339,6747,630,3985,8054,5566,947,5608,8563,55.93,43.87
4435,2665,2317,7504,1249,6162,9267,8807,4329,2365,48.36,51.4
9342,2257,1752,1577,6265,2944,3650,7972,7161,7424,34.46,65.14
7224,4751,6425,5350,7375,5987,7452,8670,3854,4587,65.93,33.650000000000006
3584,4757,2861,8087,7302,8111,9100,6135,6859,344,43.14,56.66
2677,1125,1648,8921,8090,5327,555,498,49,3449,40.82,59.01
2131,5261,7609,5765,3200,7576,5543,5388,859,8664,60.77,39.09
5014,8666,7325,3374,8632,719,1906,521,3050,4252,43.71,55.81
9047,9856,3300,3676,5573,6408,616,8996,1775,7906,60.27,39.519999999999996
8118,7828,7025,7459,2756,2978,6668,1598,5273,9515,65.84,34.01
6159,6528,2666,5094,4147,9436,432,3947,8020,6192,55.69,43.66
1093,7962,5491,6629,6845,8566,7640,6626,4421,8153,71.07,28.720000000000002
7577,5140,5014,204,7025,5728,3403,7161,6041,2862,45.910000000000004,53.800000000000004
1546,7433,4515,1347,7305,1762,1751,9689,8021,834,32.06,67.56
723,4294,8318,5215,4389,6892,8130,5649,4623,7957,52.6,47.05
8827,8902,3827,7832,6356,3996,9887,1807,3886,663,56.39999999999999,43.11
3961,7082,8193,9478,2971,2752,5376,5579,8638,889,47.82,51.83
4059,7372,3051,8032,363,5386,9831,5982,237,6607,47.4,52.44
6471,649,1340,3211,1061,9682,6289,9137,5098,8667,49.419999999999995,50.339999999999996
3101,2464,2858,5623,2556,2686,6582,5261,8537,1750,48.84,50.93
9348,474,2460,7259,4506,3307,3424,6496,7596,8935,49.05,50.73
9035,3235,5550,7081,5835,3914,7027,1634,4196,4782,42.75,56.84
6060,4870,3373,8353,5029,3119,694,2157,1766,6404,34.97,64.7
8722,6609,91,3023,5093,3927,1376,9940,6661,9478,51.05,48.72
1349,915,6851,1603,7031,5625,2533,6454,3495,7436,55.620000000000005,44.190000000000005
1415,2474,9285,9741,7877,7003,2663,4969,2798,8018,51.53,48.35
4321,5166,991,8149,8528,3510,6587,4923,3155,9876,53.02,46.660000000000004
7219,886,6130,8177,1025,6813,1782,5259,9584,9896,56.08,43.64
